"gencode_id","ensembl_id","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSG00000281912.1","ENSG00000281912","LINC01144",-0.0828168656942429,-1.68562093567193,-0.686912310712234,0.493297256371868,0.597926771641915,-0.685073951912191
"ENSG00000273189.1","ENSG00000273189","ENSG00000273189",0.0872590389976819,-0.645728369862358,0.687217243449311,0.493301356907,0.597926771641915,0.685067453422648
"ENSG00000232284.7","ENSG00000232284","GNG12-AS1",0.217867630882278,-3.94686128241616,0.686896480671643,0.493319610738192,0.597926771641915,0.685038525273557
"ENSG00000188641.14","ENSG00000188641","DPYD",0.0509023787436301,8.61601049411849,0.686924394147682,0.493433001962074,0.598026877167318,0.684858838947197
"ENSG00000183397.6","ENSG00000183397","C19orf71",0.0528031054843587,3.27573836074712,0.686830957917161,0.493510237262438,0.598069654538916,0.684736460058838
"ENSG00000118557.16","ENSG00000118557","PMFBP1",0.110685350207295,0.309546773642643,0.6867411066083,0.493529900328426,0.598069654538916,0.684705305681822
"ENSG00000268584.1","ENSG00000268584","ENSG00000268584",-0.101737930777095,-2.08912834414211,-0.686618297277603,0.493621400048502,0.598134860842823,-0.684560341264054
"ENSG00000255872.3","ENSG00000255872","ENSG00000255872",0.0383022110581233,2.16081258135198,0.686748458873297,0.493645318278119,0.598134860842823,0.684522449615715
"ENSG00000076356.7","ENSG00000076356","PLXNA2",0.0798214140581244,3.61596254019857,0.686403303680734,0.493773865141492,0.598253284628251,0.68431882041635
"ENSG00000173588.15","ENSG00000173588","CEP83",-0.0346410032065729,3.41785348877231,-0.686634462137431,0.493815175000372,0.598266004428915,-0.684253388099735
"ENSG00000117519.16","ENSG00000117519","CNN3",-0.130159940369167,-1.21521480781108,-0.686581216607843,0.493888377219257,0.598317358401941,-0.684137447409309
"ENSG00000249806.1","ENSG00000249806","ENSG00000249806",-0.121356929611665,3.3381733121031,-0.685798812939925,0.4942215598201,0.598662888697366,-0.683609855210331
"ENSG00000134864.11","ENSG00000134864","GGACT",-0.0644873474809377,1.9943943465633,-0.685681777874479,0.494235263213616,0.598662888697366,-0.683588160061958
"ENSG00000261008.7","ENSG00000261008","LINC01572",0.0928837925866393,2.43273069938028,0.685343509930568,0.494409150996224,0.59883616024538,0.683312889678303
"ENSG00000107738.20","ENSG00000107738","VSIR",0.0676461350782168,9.7185214530623,0.685273826683614,0.494552305345361,0.59897218768032,0.683086310238001
"ENSG00000143552.9","ENSG00000143552","NUP210L",0.136518654229211,-1.05690766124692,0.68493514694667,0.494629669680061,0.599028522184105,0.682963875409755
"ENSG00000204248.12","ENSG00000204248","COL11A2",-0.0578827118906339,0.50114758173852,-0.685120155793685,0.494802619553111,0.599200602710662,-0.682690206357044
"ENSG00000285053.1","ENSG00000285053","TBCE",-0.0803723414445374,-0.343967757979662,-0.684217983421208,0.495083978784196,0.599503936142982,-0.682245103825991
"ENSG00000144815.16","ENSG00000144815","NXPE3",0.0287428664574761,6.18849236370599,0.68381648385953,0.49532299685015,0.599755963447203,0.681867090006542
"ENSG00000105270.15","ENSG00000105270","CLIP3",0.0639371187099716,0.153970706240774,0.683711101061963,0.495402093243309,0.59980753705069,0.681742018283978
"ENSG00000172795.17","ENSG00000172795","DCP2",0.0316423255293146,6.58040606153948,0.683773978455981,0.495452643897409,0.59980753705069,0.681662090295662
"ENSG00000214021.16","ENSG00000214021","TTLL3",-0.0490794954154869,2.61184914028653,-0.683806623497656,0.495480300707492,0.59980753705069,-0.681618362671011
"ENSG00000248925.1","ENSG00000248925","PDCD6-DT",0.134020822654988,-3.34794182838955,0.682705364993592,0.495489153540355,0.59980753705069,0.681604365910875
"ENSG00000272839.1","ENSG00000272839","ENSG00000272839",0.116661230442569,-1.08017120061599,0.68373511996109,0.495531517977702,0.59982142538327,0.681537387519458
"ENSG00000149218.5","ENSG00000149218","ENDOD1",0.0704444131146229,4.53840090017869,0.683236709475669,0.495699209871904,0.599981042056336,0.68127229577651
"ENSG00000184924.6","ENSG00000184924","PTRHD1",-0.0323741896853519,3.61016283761191,-0.683043164550381,0.495738227530153,0.599981042056336,-0.681210622505087
"ENSG00000129484.14","ENSG00000129484","PARP2",-0.0486839278432537,2.9001591616311,-0.683216905473459,0.495756081719722,0.599981042056336,-0.681182402139893
"ENSG00000156049.7","ENSG00000156049","GNA14",-0.102569809701523,-0.592703532968341,-0.683006260946081,0.495954148179501,0.600183340305477,-0.680869374305339
"ENSG00000240875.6","ENSG00000240875","LINC00886",0.0749101314312429,1.68907429310671,0.682930156984796,0.495989975571574,0.600189290519336,0.680812759169091
"ENSG00000100150.20","ENSG00000100150","DEPDC5",-0.0582492194852817,-0.937553111680804,-0.682318355601934,0.496219069322097,0.600429093851011,-0.680450792376886
"ENSG00000266401.2","ENSG00000266401","ENSG00000266401",-0.155308327919284,-2.48529006441092,-0.682300755819531,0.496254261977406,0.600434260020893,-0.680395196086293
"ENSG00000266173.7","ENSG00000266173","STRADA",-0.0555705630916994,2.80181341368427,-0.682058151768069,0.496427100809896,0.600605957780906,-0.680122181055319
"ENSG00000131885.17","ENSG00000131885","KRT17P1",0.220291082732022,-3.58813928878376,0.682072242734921,0.496557057437552,0.600725756028968,0.679916935844451
"ENSG00000177169.10","ENSG00000177169","ULK1",0.0466832076761048,7.27905473775193,0.681469898974829,0.496757530077076,0.600930843031997,0.679600378297796
"ENSG00000164756.13","ENSG00000164756","SLC30A8",-0.280022409560378,-4.36493394227452,-0.681551830151258,0.49682076276575,0.600959946940272,-0.679500544462094
"ENSG00000264522.6","ENSG00000264522","OTUD7B",-0.0566775395455703,3.36047569592953,-0.682105100715194,0.496843489119441,0.600959946940272,-0.67946466500649
"ENSG00000243629.2","ENSG00000243629","LINC00880",0.0877589919849434,-0.343149521188688,0.681332358186787,0.496901891715386,0.600993150083322,0.679372465342505
"ENSG00000100030.15","ENSG00000100030","MAPK1",-0.0321954247355468,8.14376919439343,-0.681105782420139,0.497007058448691,0.601082905879679,-0.679206454107757
"ENSG00000153487.13","ENSG00000153487","ING1",0.0442758579105653,4.87197583030596,0.681320950873043,0.49717449089866,0.601247950285207,0.678942191771313
"ENSG00000137216.19","ENSG00000137216","TMEM63B",0.0489017547534783,5.23161407697001,0.680344153554493,0.497478314805974,0.601577906121168,0.6784627808171
"ENSG00000131165.16","ENSG00000131165","CHMP1A",0.0279590626686181,6.36299998056872,0.680670335197561,0.497590841491167,0.601676508234773,0.678285261859782
"ENSG00000187391.22","ENSG00000187391","MAGI2",0.0975735662706573,-1.33538852764246,0.679881201484849,0.497719410477198,0.601794494877374,0.678082461175652
"ENSG00000182518.13","ENSG00000182518","FAM104B",0.0578468541916556,1.96673865438345,0.679808118740709,0.497756176068674,0.601801473893241,0.678024473413059
"ENSG00000075884.14","ENSG00000075884","ARHGAP15",-0.0453842816717012,8.30205024107487,-0.679789914412115,0.497953447983158,0.602002496699394,-0.677713369324619
